nro_sicop,nro_acto,fecha_adj_firme,cedula_institucion,fecha_publicacion,fecha_inicio_recepcion,fecha_cierre_recepcion,fecha_apertura,nro_procedimiento,tipo_procedimiento,modalidad_procedimiento,descripcion,total_procedimiento,duracion
20150900538,37431,2015-11-04 15:38:11,4000004017,2015-09-28 11:29:58.000,2015-09-28 11:30:00.000,2015-10-05 15:00:00,2015-10-05 15:00:00.000,2015CD-000090-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ADQUISICION DE LIBROS ARA EL DE PARTAMENTO DE INFORMACION Y COMUNICACION DE LA SUGEVAL,1321100.0,30
20150900570,37466,2015-10-29 14:44:05,4000004017,2015-09-28 14:18:21.000,2015-09-28 14:30:00.000,2015-10-06 15:00:00,2015-10-06 15:00:00.000,2015LA-000035-0004900001,LICITACIÓN ABREVIADA,Servicios,"CONTRATACIÓN EMPRESA DE COMUNICACIÓN QUE DISEÑE, PRODUZCA Y EJECUTE CAMPAÑA INFORMATIVA EN RADIO, REDES SOCIALES Y MATERIAL IMPRESO, ENFOCADA EN ALCANCE LEGAL DE LA SUGESE",35000000.0,22
20160200126,49481,2016-02-12 15:56:24,4000004017,2016-02-09 15:03:19.000,2016-02-09 15:05:00.000,2016-02-12 10:00:00,2016-02-12 10:00:00.000,2016CD-000005-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Contratación de salon de un hotel y servicio de alimentación para 300personas para realizar el evento,4000000.0,0
20150500623,29776,2015-08-17 14:22:46,4000004017,2015-06-04 16:03:10.000,2015-06-05 11:00:00.000,2015-07-10 10:00:00,2015-07-10 10:00:00.000,2015LN-000004-0004900001,LICITACIÓN PÚBLICA NACIONAL,Servicios,CONTRATACION DEL SERVICIO DE HOSPEDAJE PARA EQUIPOS DE PROCESAMIENTO DE DATOS,396720000.0,38
20150800036,32454,2015-09-17 10:30:48,4000004017,2015-08-12 11:14:31.000,2015-08-12 12:00:00.000,2015-08-19 15:00:00,2015-08-19 15:00:00.000,2015CD-000074-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ACTUALIZACION DE LICENCIAS WEBSENSE DE LA SUPERINTENDENCIA GENERAL DE ENTIDADES FINANCIERAS (SUGEF),9753070.0,28
20150800448,32456,2015-09-17 10:32:04,4000004017,2015-08-27 15:26:25.000,2015-08-27 16:00:00.000,2015-09-03 15:00:00,2015-09-03 15:00:00.000,2015CD-000080-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,RENOVACIÓN DEL DERECHO A LAS ACTUALIZACIONES Y SOPORTE TÉCNICO PARA EL SOFTWARE OPMANAGER ESSENCIAL INSTALADOS EN LA SUGEF,3442260.0,13
20150900303,34592,2015-10-08 09:04:37,4000004017,2015-09-11 15:55:45.000,2015-09-11 16:00:00.000,2015-09-21 15:00:00,2015-09-21 15:00:00.000,2015CD-000083-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ADQUISICION DE SUMINISTROS MEDICOS PARA LA BRIGADA DE SUGEVAL,538800.0,16
20151100095,45794,2015-11-23 09:28:00,4000004017,2015-11-06 10:06:24.000,2015-11-06 10:05:00.000,2015-11-13 15:00:00,2015-11-13 15:00:00.000,2015CD-000114-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ADQUISICION DE HERRAMIENTA COMPARACION SEMANTICA DE CODIGO,1833003.24,9
20150500301,26630,2015-05-29 16:02:22,4000004017,2015-05-19 09:15:31.000,2015-05-19 09:20:00.000,2015-05-26 15:00:00,2015-05-26 15:00:00.000,2015CD-000054-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ADQUISICION E INSTALACION DE BATERIAS Y ABANICOS PARA UPS MARCA GENERAL ELECTRIC,850000.0,3
20150300041,24044,2015-03-24 14:47:41,4000004017,2015-03-04 14:22:45.000,2015-03-04 16:00:00.000,2015-03-11 10:00:00,2015-03-11 10:00:00.000,2015CD-000024-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ADQUISICION DE SILLA ESCALERA PARA EVACUACIÓN,3500000.0,13
20160300470,51964,2016-04-13 11:22:47,4000004017,2016-03-16 10:33:36.000,2016-03-16 10:35:00.000,2016-03-23 15:00:00,2016-03-23 15:00:00.000,2016CD-000016-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"LA SUPERINTENDENCIA DE PENSIONES (SUPEN) REQUIERE LA CONTRATACIÓN DE UNAEMPRESA ESPECIALISTA EN EL CAMPO DE LA  CERTIFICACIÓN DE LA NORMAISO-9001, QUE",3000000.0,20
20160500032,55304,2016-05-20 10:21:45,4000004017,2016-05-04 10:08:47.000,2016-05-04 10:10:00.000,2016-05-11 15:00:00,2016-05-11 15:00:00.000,2016CD-000031-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Sustituye SOLPED 96000062Adquisición Plug In Breaker para el centro de datos del BCCR, costoestimado $4,500.",2589968.0,8
20160500233,59710,2016-06-22 09:51:34,4000004017,2016-05-30 12:12:31.000,2016-05-30 15:00:00.000,2016-06-06 15:00:00,2016-06-06 15:00:00.000,2016CD-000043-0004900001,CONTRATACIÓN DIRECTA,Servicios,"NUEVA CONTRATACION MERLINKCOMPRA DIRECTAMANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA LOS AIRES ACONDICIONADOS TIPOVRF MARCA SAMSUMG, UBICADOS EN AUDITOR",1250000.0,15
20160500244,58851,2016-06-21 10:00:37,4000004017,2016-05-12 09:47:00.000,2016-05-12 10:00:00.000,2016-05-30 15:00:00,2016-05-30 15:00:00.000,2016LA-000012-0004900001,LICITACIÓN ABREVIADA,Cantidad definida,"LICITACIÓN ABREVIADA - MERLINKSUMINISTRO E INSTALACIÓN DE 2 SISTEMAS ININTERRUMPIDOS DE POTENCIA UPSCON CAPACIDAD DE 20KVA – N+1, UNO PARA EL EDIFICIO",29000000.0,21
20160500278,57958,2016-06-09 10:19:51,4000004017,2016-05-17 10:30:51.000,2016-05-17 11:00:00.000,2016-05-24 11:00:00,2016-05-24 11:00:00.000,2016CD-000036-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,CONTRATACION DIRECTA - MERLINKSUMINISTRO ES INSTALACIÓN DE BATERÍAS PARA EL SISTEMA DE UPS DEAUDITORIA DEL CONASIFF PISO 6 TORRE DE ESTEEL SERVICIO DE,560000.0,15
20231108434,944944,2023-11-24 11:06:43,4000004017,2023-11-16 13:56:43.000,2023-11-17 10:00:00.000,2023-11-21 10:00:00,2023-11-21 10:00:00.000,2023PX-000329-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Programa experto en ciencia de datos con R.,1290300.0,3
20170900213,182991,2017-09-18 09:24:48,4000004017,2017-09-06 12:01:40.000,2017-09-06 17:00:00.000,2017-09-12 10:00:00,2017-09-12 10:00:00.000,2017CD-000280-0004900001,CONTRATACIÓN DIRECTA,Servicios,"Inscripción de 15 funcionarios de la División Sistemas de Pago en unaactividad de capacitación, con base en la decisión inicial DAD-GFH-014-2017.",4387500.0,5
20170900148,188739,2017-10-10 11:42:37,4000004017,2017-09-04 18:00:07.000,2017-09-05 09:00:00.000,2017-09-12 15:00:00,2017-09-12 15:00:00.000,2017LA-000017-0004900001,LICITACIÓN ABREVIADA,Según demanda,"CONTRATACION DE HORAS DE SERVICIOS  EN CIENCIAS MEDICAS Y ENFERMERÍA, BAJO LA MODALIDAD DE ENTREGA SEGÚN DEMANDA, PARA SER ENTREGADAS POR UNA EMPRESA AL PERSONAL DE LA INSTITUCIÓN.",52500.0,27
20170801662,178731,2017-09-04 11:13:24,4000004017,2017-08-30 11:28:44.000,2017-08-30 12:00:00.000,2017-08-31 12:00:00,2017-08-31 12:00:00.000,2017CD-000273-0004900001,CONTRATACIÓN DIRECTA,Servicios,Capacitación: Taller sobre administración de los riesgos de Legitimación de Capitales y la Financiación del Terrorismo (LC/FT) en las Actividades y Profesiones No-Financieras Designadas (APNFD).,1050000.0,3
20170901233,185511,2017-09-25 11:01:16,4000004017,2017-09-21 10:40:22.000,2017-09-21 10:45:00.000,2017-09-21 18:00:00,2017-09-21 18:00:00.000,2017CD-000305-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción en la capacitación denominada: Taller sobre demanda y contestación en el proceso contencioso administrativo,175000.0,3
20161000932,83079,2016-11-16 10:48:42,4000004017,2016-10-21 13:28:20.000,2016-10-21 13:30:00.000,2016-10-28 15:00:00,2016-10-28 15:00:00.000,2016CD-000096-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Se requiere adquirir una pantalla de 32 pulgadas, con un costo estimadode $508,50, para la SUGESE.  (Código de activo 53196).",350000.0,18
20161001178,82882,2016-11-16 10:47:40,4000004017,2016-10-25 11:32:56.000,2016-10-25 11:31:00.000,2016-11-01 10:00:00,2016-11-01 15:00:00.000,2016CD-000097-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE BARRERAS AUTOMATICAS Y PORTONES,500000.0,15
20240214953,973926,2024-03-01 16:07:21,4000004017,2024-02-19 14:04:01.000,2024-02-19 14:10:00.000,2024-02-26 10:00:00,2024-02-26 10:00:00.000,2024LD-000012-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,SERVICIO INUTILIZACIÓN O DESTRUCCIÓN Y DISPOSICIÓN FINAL RESIDUOS METÁLICOS POR KILOGRAMO POR UN AÑO,17131478.0,4
20240420206,987496,2024-04-17 17:27:17,4000004017,2024-04-10 16:10:18.000,2024-04-11 10:00:00.000,2024-04-12 10:00:00,2024-04-12 10:00:00.000,2024PX-000106-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Taller Especialización de liderazgo: Equipos de alto desempeño.,4284000.0,5
20240419026,984971,2024-04-10 12:05:10,4000004017,2024-04-02 11:29:54.000,2024-04-02 13:00:00.000,2024-04-05 13:00:00,2024-04-05 13:00:00.000,2024PX-000090-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en la actividad de Capacitacion Responsabilidades Jurídicas en la Función Pública,285600.0,4
20240419391,984785,2024-04-10 16:34:45,4000004017,2024-04-04 13:28:11.000,2024-04-05 06:00:00.000,2024-04-08 12:00:00,2024-04-08 12:00:00.000,2024PX-000098-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Programa Especializado en Contratación Pública Mods I-V.,1224000.0,2
20240318705,981909,2024-04-01 17:08:02,4000004017,2024-03-25 16:57:09.000,2024-03-26 06:00:00.000,2024-03-26 23:59:00,2024-03-27 09:00:00.000,2024PX-000081-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación SICOP para funcionarios públicos ¿Cómo comprar bienes y servicios?.,126480.0,5
20151100158,46384,2015-11-27 10:59:16,4000004017,2015-11-10 09:46:28.000,2015-11-10 09:45:00.000,2015-11-17 15:00:00,2015-11-17 15:00:00.000,2015CD-000117-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ADQUISICION DE CAJAS PARA ARCHIVO,500000.0,9
20151100765,48843,2016-02-15 09:50:13,4000004017,2015-12-04 11:07:00.000,2015-12-04 16:30:00.000,2016-01-20 10:00:00,2016-01-20 10:00:00.000,2015LN-000005-0004900001,LICITACIÓN PÚBLICA NACIONAL,Según demanda,"ADQUISICIÓN DE COMPONENTES, SERVICIOS Y  SOFTWARE PARA INFRAESTURA DE HARDAWARE HPEN MODALIDAD ENTREGA SEGÚN DEMANDA",127148140.3,25
20160100252,49097,2016-02-04 09:36:30,4000004017,2016-01-29 15:43:00.000,2016-01-29 16:55:00.000,2016-02-03 10:00:00,2016-02-03 10:00:00.000,2016CD-000004-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Contratación de alimentación y lugar sede para curso DerivadosFinancieros,6077764.52,0
20160300468,52845,2016-05-27 09:51:10,4000004017,2016-03-16 10:32:14.000,2016-03-16 11:00:00.000,2016-04-08 10:00:00,2016-04-08 10:00:00.000,2016LA-000008-0004900001,LICITACIÓN ABREVIADA,Servicios,"CONTRATACION DE UNA CONSULTORIA EN COMUNICACION, MERCADEO SOCIAL Y REDESSOCIALES, MONITOREO ESPECIALIZADO Y ANALISIS DE INFORMACIONESRELACIONADAS COND",22999999.95,48
20150900228,36130,2015-10-07 07:35:13,4000004017,2015-09-14 14:14:28.000,2015-09-14 14:15:00.000,2015-09-18 15:00:00,2015-09-18 15:00:00.000,2015CD-000087-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,CONTRATACION DE UNA EMPRESA QUE REALICE UN ESTUDIO DE CLIMA LABORAL 2015,12000000.0,18
20151100154,45796,2015-11-25 09:59:27,4000004017,2015-11-09 15:55:31.000,2015-11-09 16:15:00.000,2015-11-12 10:00:00,2015-11-12 10:00:00.000,2015CD-000115-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,COMPRA DE DISCOS DUROS,14504000.0,12
20151100671,46968,2015-12-08 11:41:12,4000004017,2015-11-26 15:24:04.000,2015-11-26 16:00:00.000,2015-12-03 10:00:00,2015-12-03 10:00:00.000,2015CD-000123-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,COMPRA DE TELEFONOS IP,4011695.0,5
20150700163,29768,2015-08-10 09:47:43,4000004017,2015-07-09 10:58:18.000,2015-07-09 11:00:00.000,2015-07-16 15:00:00,2015-07-16 15:00:00.000,2015CD-000067-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,CONTRATACION CONVERSION DOCUMENTACION DE PROCESOS EN PAGS HTML A DOC WORD Y PDF/A,2500000.0,24
20240526010,1009522,2024-06-11 14:25:14,4000004017,2024-05-31 16:54:15.000,2024-06-03 06:00:00.000,2024-06-04 23:59:00,2024-06-05 09:00:00.000,2024PX-000156-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Stress Testing y Planificación de capital.,400000.0,6
20170301130,102351,2017-04-12 11:38:06,4000004017,2017-03-22 10:33:07.000,2017-03-22 11:00:00.000,2017-03-29 15:00:00,2017-03-29 15:00:00.000,2017CD-000088-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Derecho a las actualizaciones de versiones y el soporte técnico para elsoftware IDERA (12 Lic. SQL Diagnostic Manager y 1 Lic. SQL Toolbox) pormedio d,4012139.0,13
20170200598,95955,2017-03-06 10:39:32,4000004017,2017-02-17 11:46:44.000,2017-02-17 12:00:00.000,2017-02-22 15:00:00,2017-02-22 15:00:00.000,2017CD-000046-0004900001,CONTRATACIÓN DIRECTA,Servicios,"INSCRIPCION DE YORLENY AVENDAÑO VEGA, EN PROGRAMA DE INGLES: SI-A-10MODALIDAD SEMI-INTENSIVA, LOS DIAS MARTES Y JUEVES EN HORARIO DE 06:00PM A 09:00 P",64000.0,11
20170200581,95956,2017-02-23 15:56:07,4000004017,2017-02-17 11:25:39.000,2017-02-17 12:00:00.000,2017-02-22 15:00:00,2017-02-22 15:00:00.000,2017CD-000045-0004900001,CONTRATACIÓN DIRECTA,Servicios,Inscripción de siete funcionarios de la SUGEVAL en el curso decapacitación,395570.0,1
20170200261,94836,2017-02-14 12:19:13,4000004017,2017-02-08 16:44:43.000,2017-02-08 17:00:00.000,2017-02-09 15:00:00,2017-02-09 15:00:00.000,2017CD-000030-0004900001,CONTRATACIÓN DIRECTA,Servicios,Suscripción a seminarios CEFSA,1800000.0,4
20170100189,93792,2017-01-27 16:55:46,4000004017,2017-01-19 16:10:20.000,2017-01-19 16:30:00.000,2017-01-26 15:00:00,2017-01-26 15:00:00.000,2017CD-000011-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"Compra directa por oferente único de de 5.000 protocolos de hojaremovible serie B4-2017, en las condiciones indicadas en la decisióninicial adjunta CC",184291700.0,1
20170301198,100668,2017-03-28 11:55:28,4000004017,2017-03-22 11:45:25.000,2017-03-22 12:00:00.000,2017-03-24 12:00:00,2017-03-24 12:00:00.000,2017CD-000089-0004900001,CONTRATACIÓN DIRECTA,Servicios,Suscripción a las páginas amarillas - Servicio 1155,3325536.0,3
20160800275,67073,2016-08-30 09:54:00,4000004017,2016-08-08 15:34:52.000,2016-08-08 15:35:00.000,2016-08-16 15:00:00,2016-08-16 15:00:00.000,2016CD-000081-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Impresión de 1000 brochures de guía para automóviles y elaboración dearte e impresión de 1000 brochures del expediente electrónico.,600000.0,13
20160701271,66820,2016-08-25 10:34:29,4000004017,2016-08-04 11:15:45.000,2016-08-04 11:15:00.000,2016-08-11 15:00:00,2016-08-11 15:00:00.000,2016CD-000078-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,Arco detector de Metales para revisión de personas para ubicarse en lospunto de ingreso a la Institución orientado a satisfacer condiciones yrequerimi,2500000.0,13
20160100089,48887,2016-02-08 08:55:33,4000004017,2016-01-19 15:49:55.000,2016-01-19 15:50:00.000,2016-01-22 15:00:00,2016-01-22 15:00:00.000,2016CD-000003-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,"PUBLICACION DE UNA GUIA PARA LOS AFILIADOS AL SISTEMA NACIONAL DEPENSIONES PARA INFORMAR TEMAS DEL FONDO DE CAPITALIZACION LABORAL FCL,CON MOTIVO DELV",3500000.0,16
20160300041,51518,2016-04-08 15:42:26,4000004017,2016-03-03 15:04:19.000,2016-03-03 15:05:00.000,2016-03-10 15:00:00,2016-03-10 15:00:00.000,2016CD-000011-0004900001,CONTRATACIÓN DIRECTA,Servicios,ACONDICIONAMIENTO DE LA OFICINA DE ENFERMERÍA DEL ÁREA PARA SERVICIOSMÉDICOS EN EL PISO N° 6 DE LAS OFICINAS QUE OCUPA LA SUGEVAL.,3000000.0,29
20160300509,53015,2016-04-26 14:03:00,4000004017,2016-03-28 14:17:16.000,2016-03-28 15:00:00.000,2016-04-04 17:00:00,2016-04-04 17:00:00.000,2016CD-000022-0004900001,CONTRATACIÓN DIRECTA,Servicios,NUEVA CONTRATACION - COMPRA DIRECTA MERLINKREPARACION DE BUQUES Y SUMINISTRO E INSTALACON DE VIDRIOS EN EL EDIFICIOCENTRAL BCCRMONTO: CONVERSION A TC=,2000000.0,21
20160300081,53114,2016-04-21 09:25:53,4000004017,2016-03-09 10:59:24.000,2016-03-09 11:00:00.000,2016-03-16 15:00:00,2016-03-16 15:00:00.000,2016CD-000014-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,ZAPATOS DE PROTECCIÓN DIALÉTRICOS,640000.0,35
20151100206,45986,2015-11-25 09:58:48,4000004017,2015-11-10 09:13:42.000,2015-11-10 11:00:00.000,2015-11-13 10:00:00,2015-11-13 10:00:00.000,2015CD-000116-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,COMPRA DE PATCH CORD,825000.0,11
20240214174,971067,2024-02-14 15:49:17,4000004017,2024-02-07 14:39:23.000,2024-02-08 10:00:00.000,2024-02-09 10:00:00,2024-02-09 10:00:00.000,2024PX-000026-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación R para no programadores – Segunda Parte (Aprender haciendo: ciencia de datos con R).,5437800.0,5
20240113789,969059,2024-02-06 09:49:34,4000004017,2024-01-31 17:40:04.000,2024-02-01 10:00:00.000,2024-02-05 10:00:00,2024-02-05 10:00:00.000,2024PX-000020-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Mejores prácticas para implementar continuidad de negocios alineadas con ISO 22301,937094.4,0
20240113034,967004,2024-01-30 10:38:56,4000004017,2024-01-16 16:08:03.000,2024-01-16 16:10:00.000,2024-01-23 10:00:00,2024-01-23 10:00:00.000,2024PX-000006-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Según demanda,Publicar en el Diario Oficial La Gaceta de la normativa emitidas por laJunta Directiva del BCCR y por el Conassif.,30000000.0,7
20231110653,954994,2023-12-11 11:48:21,4000004017,2023-11-30 19:44:25.000,2023-11-30 19:45:00.000,2023-12-06 10:00:00,2023-12-06 10:00:00.000,2023PX-000343-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Cantidad definida,"Realización de la campaña Publicitaria con la Empresa CDR Monumental Nuestra Voz, sobre la importancia de la Sugeval",1615900.0,5
20231110654,955217,2023-12-11 11:51:21,4000004017,2023-11-30 19:58:47.000,2023-11-30 20:00:00.000,2023-12-06 10:00:00,2023-12-06 10:00:00.000,2023PX-000346-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Cantidad definida,"Realización de la campaña Publicitaria con la Empresa Besame Multimedios, sobre la importancia de la Sugeval y su quehacer",2031740.0,5
20231211072,958517,2023-12-19 14:42:14,4000004017,2023-12-05 13:49:57.000,2023-12-05 14:00:00.000,2023-12-08 11:00:00,2023-12-08 11:00:00.000,2023LD-000128-0004900001,LICITACIÓN REDUCIDA,Servicios,Compra de 8 licencias del Software IDEA que serán utilizadas en las áreas de Supervisión de la SUGEVAL,3552221.76,11
20231110519,952020,2023-12-06 16:51:01,4000004017,2023-11-29 13:25:17.000,2023-11-29 14:00:00.000,2023-12-05 15:00:00,2023-12-05 15:00:00.000,2023LD-000123-0004900001,LICITACIÓN REDUCIDA,Servicios,Renovación suscripción acceso a The Economist - Worldwide Cost of Living para el Banco Central de Costa Rica (BCCR),733635.95,1
20231109287,949699,2023-12-04 18:41:10,4000004017,2023-11-22 14:03:25.000,2023-11-22 14:05:00.000,2023-11-29 10:00:00,2023-11-29 10:00:00.000,2023LD-000120-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,"Compra de licencia SonarQube Developer Edition por un año, para elanálisis de código fuente",8410000.0,5
20231110191,949327,2023-11-30 11:03:01,4000004017,2023-11-27 16:16:40.000,2023-11-28 10:00:00.000,2023-11-29 10:00:00,2023-11-29 10:00:00.000,2023PX-000341-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Taller de Entrenamiento de voceros bajo la modalidad de caso crítico.,3716900.0,1
20231005178,947481,2023-11-28 14:44:45,4000004017,2023-11-01 16:32:08.000,2023-11-01 16:35:00.000,2023-11-15 10:00:00,2023-11-15 10:00:00.000,2023LE-000022-0004900001,LICITACIÓN MENOR,Según demanda,"Compra de certificados digitales para el BCCR bajo el esquema de entrega según demanda, por un periodo de un año con posibles prórrogas de hasta 4 años.",2992116.0,13
20240418989,984713,2024-04-10 16:33:26,4000004017,2024-04-02 13:51:50.000,2024-04-03 06:00:00.000,2024-04-08 12:00:00,2024-04-08 12:00:00.000,2024PX-000095-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Programa Técnico en Riesgo.,1260000.0,2
20240318394,982166,2024-04-01 16:17:22,4000004017,2024-03-20 17:48:10.000,2024-03-21 10:00:00.000,2024-03-26 10:00:00,2024-03-26 10:00:00.000,2024PX-000078-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación: Certificación en Gestión de Riesgos- NCR,1892716.1,6
20151100714,47205,2015-12-10 09:18:32,4000004017,2015-11-30 14:24:30.000,2015-11-30 14:30:00.000,2015-12-03 15:00:00,2015-12-03 15:00:00.000,2015CD-000125-0004900001,CONTRATACIÓN DIRECTA,Cantidad definida,RENOVACION DE LICENCIAS DE SOFTWARE TEAM MATE PARA LA SUPERINTENDENCIA DE PENSIONES (SUPEN),3786486.0,6
20151100730,46966,2015-12-08 11:42:13,4000004017,2015-11-27 15:18:05.000,2015-11-27 16:45:00.000,2015-12-03 10:00:00,2015-12-03 10:00:00.000,2015CD-000124-0004900001,CONTRATACIÓN DIRECTA,Servicios,SERVICIO DE CALIBRACION DE CERTIFICADOR DE CABLEADO ESTRUCTURADO,400000.0,5
